AMP ID,Project Title,Status,Donor,District,City
8.72382E+11,"Bringing inclusive CBDRR models into remote communities of Karnali, Nepal",On-Going, ,Kalikot,Kalikot
8.72382E+11,"Empowering women in humla and mugu, Nepal",On-Going, ,Humla,Simikot
8.72382E+11,"Empowering women in humla and mugu, Nepal",On-Going, ,Mugu,Gamgadhi
8.72382E+11,I have a voice: women advocating for development in Nepal,On-Going, ,Humla,Simikot
8.72382E+11,I have a voice: women advocating for development in Nepal,On-Going, ,Mugu,Gamgadhi
87238764332,Nepal Family Planning Project - Family Planning Services for Excluded and Vulnerable Groups,,,,
8.72382E+11,"IR 3.4 In selected districts and municipalities, adolescent girls and boys are applying age, sex, and issue appropriate life skills to influence decisions that affect their development",On-Going,United Nations Children's Fund,Kathmandu,Kathmandu
8.72382E+11,"IR 3.6. Social Change Among Staff, Leaders and Media",On-Going,United Nations Children's Fund,Kathmandu,Kathmandu
8723868201,Improving Livelihood for Poor Farmers and Disadvantaged Groups in the Eastern Development Region (JFPR Project No. 9101-NEP),Completed,Japan Fund for Poverty Reduction,Dhankuta,Dhankuta
8723868201,Improving Livelihood for Poor Farmers and Disadvantaged Groups in the Eastern Development Region (JFPR Project No. 9101-NEP),Completed,Japan Fund for Poverty Reduction,Jhapa,Chandragadhi
8723868201,Improving Livelihood for Poor Farmers and Disadvantaged Groups in the Eastern Development Region (JFPR Project No. 9101-NEP),Completed,Japan Fund for Poverty Reduction,Morang,Biratnagar
8723868201,Improving Livelihood for Poor Farmers and Disadvantaged Groups in the Eastern Development Region (JFPR Project No. 9101-NEP),Completed,Japan Fund for Poverty Reduction,Saptari,Rajbiraj
8723868201,Improving Livelihood for Poor Farmers and Disadvantaged Groups in the Eastern Development Region (JFPR Project No. 9101-NEP),Completed,Japan Fund for Poverty Reduction,Siraha,Siraha
8723868201,Improving Livelihood for Poor Farmers and Disadvantaged Groups in the Eastern Development Region (JFPR Project No. 9101-NEP),Completed,Japan Fund for Poverty Reduction,Sunsari,Inaruwa
8723868200,Nepal Health Sector Program II (NHSP II) - GAVI,,,,
87238207013,IR 2.6: In selected districts and municipalities,,,,
87238315409,Integrated Pest Management Collaborative Research Support program (IPM CRSP),,,,
87238315413,MEASURES,,,,
8.72382E+11,"Safer Migration Project ( SaMi), Phase II",,,,
87238315407,Community Initiatives for Common Understanding (CICU),On-Going,U.S. Agency for International Development,Banke,Nepalgunj
87238315407,Community Initiatives for Common Understanding (CICU),On-Going,U.S. Agency for International Development,Bardiya,Gulariya
87238315407,Community Initiatives for Common Understanding (CICU),On-Going,U.S. Agency for International Development,Kailali,Dhangadhi
87238315407,Community Initiatives for Common Understanding (CICU),On-Going,U.S. Agency for International Development,Sunsari,Inaruwa
87238315407,Community Initiatives for Common Understanding (CICU),On-Going,U.S. Agency for International Development,Surkhet,Surkhet
8723816144,Chameliya Hydro Electric Project,On-Going,Economic Development Cooperation Fund Korea,Darchula,Darchula
8723868194,Rahughat Hydropower Project,On-Going,India,Myagdi,Beni
8723812105,Road Improvement Project,On-Going,India,Achham,Mangalsen
8723812105,Road Improvement Project,On-Going,India,Dailekh,Dullu
8723812105,Road Improvement Project,On-Going,India,Dang Deukhuri,Ghorahi
8723812105,Road Improvement Project,On-Going,India,Khotang,Diktel
8723812105,Road Improvement Project,On-Going,India,Pyuthan,Pyuthan Khalanga
8723812105,Road Improvement Project,On-Going,India,Rautahat,Gaur
8723812105,Road Improvement Project,On-Going,India,Rolpa,Liwang
8723812105,Road Improvement Project,On-Going,India,Salyan,Salyan Khalanga
8723812105,Road Improvement Project,On-Going,India,Surkhet,Surkhet
8723812105,Road Improvement Project,On-Going,India,Terhathum,Manglung
87238511319,"Embankment projects under Indian grant assistance including Bagmati, Kamala, Khando and LalBakaiya",On-Going,India,Dhanusa,Janakpur
87238511319,"Embankment projects under Indian grant assistance including Bagmati, Kamala, Khando and LalBakaiya",On-Going,India,Rautahat,Gaur
87238511319,"Embankment projects under Indian grant assistance including Bagmati, Kamala, Khando and LalBakaiya",On-Going,India,Siraha,Siraha
872385166,Upper Trishuli 3A Hydroelectric Project,On-Going,China,Nuwakot,Bidur
87238317070,SAMBAD: Dialogue for Peace,,,,
87238317072,Monitoring and Evaluation Feed the Future,,,,
8723867181,Sapta Kosi High Dam Multi-Purpose Project,,,,
8.72383E+11,"Peace Rights and Governance Program, Phase Iv (2014-18)",,,,
8.72382E+11,Development policy credit - DPC,,,,
8.72383E+11,Employment Fund Project,,,,
8723876840,Health Services Improvement in Tikapur,On-Going,Korea International Cooperation Agency,Kailali,Dhangadhi
8.72383E+11,Public Finance Management (PFM) reforms in Nepal,,,,
87238317135,TA 7816-Nep: Scaling up Small Hydro Power Project,,,,
8.72382E+11,TA 7883-NEP: Building Climate Resilience of Watershed in Mountain eco-region,On-Going,Asian Development Bank,Achham,Mangalsen
8.72382E+11,TA 7883-NEP: Building Climate Resilience of Watershed in Mountain eco-region,On-Going,Asian Development Bank,Baitadi,Baitadi
8.72382E+11,TA 7883-NEP: Building Climate Resilience of Watershed in Mountain eco-region,On-Going,Asian Development Bank,Bajhang,Chainpur
8.72382E+11,TA 7883-NEP: Building Climate Resilience of Watershed in Mountain eco-region,On-Going,Asian Development Bank,Bajura,Martadi
8.72382E+11,TA 7883-NEP: Building Climate Resilience of Watershed in Mountain eco-region,On-Going,Asian Development Bank,Dadeldhura,Dadeldhura
8.72382E+11,TA 7883-NEP: Building Climate Resilience of Watershed in Mountain eco-region,On-Going,Asian Development Bank,Doti,Dipayal
87238317138,TA 7982-NEP: Strengthening Municipalities for Urban Sector Delivery,,,,
8723814220,Japan Fund for Poverty Reduction(JFPR) Capacity Building for the Promotion of Legal Identity among the Poor in Nepal,On-Going,Japan Fund for Poverty Reduction,Bhaktapur,Bhaktapur
8723814220,Japan Fund for Poverty Reduction(JFPR) Capacity Building for the Promotion of Legal Identity among the Poor in Nepal,On-Going,Japan Fund for Poverty Reduction,Dang Deukhuri,Ghorahi
8723814220,Japan Fund for Poverty Reduction(JFPR) Capacity Building for the Promotion of Legal Identity among the Poor in Nepal,On-Going,Japan Fund for Poverty Reduction,Ilam,Ilam
8723814220,Japan Fund for Poverty Reduction(JFPR) Capacity Building for the Promotion of Legal Identity among the Poor in Nepal,On-Going,Japan Fund for Poverty Reduction,Jhapa,Chandragadhi
8723814220,Japan Fund for Poverty Reduction(JFPR) Capacity Building for the Promotion of Legal Identity among the Poor in Nepal,On-Going,Japan Fund for Poverty Reduction,Kailali,Dhangadhi
8723814220,Japan Fund for Poverty Reduction(JFPR) Capacity Building for the Promotion of Legal Identity among the Poor in Nepal,On-Going,Japan Fund for Poverty Reduction,Kathmandu,Kathmandu
8723814220,Japan Fund for Poverty Reduction(JFPR) Capacity Building for the Promotion of Legal Identity among the Poor in Nepal,On-Going,Japan Fund for Poverty Reduction,Lalitpur,Patan
8723814220,Japan Fund for Poverty Reduction(JFPR) Capacity Building for the Promotion of Legal Identity among the Poor in Nepal,On-Going,Japan Fund for Poverty Reduction,Mustang,Jomsom
8723814220,Japan Fund for Poverty Reduction(JFPR) Capacity Building for the Promotion of Legal Identity among the Poor in Nepal,On-Going,Japan Fund for Poverty Reduction,Palpa,Tansen
8723814220,Japan Fund for Poverty Reduction(JFPR) Capacity Building for the Promotion of Legal Identity among the Poor in Nepal,On-Going,Japan Fund for Poverty Reduction,Rupandehi,Bhairahawa
8.72381E+11,Zoonoses Control Project,,,,
87238317183,TA 8050-NEP: Bagmati River Basin Improving Project,,,,
872381265,Road Sector Development Project,On-Going,International Development Association,Baitadi,Baitadi
872381265,Road Sector Development Project,On-Going,International Development Association,Bajhang,Chainpur
872381265,Road Sector Development Project,On-Going,International Development Association,Bajura,Martadi
872381265,Road Sector Development Project,On-Going,International Development Association,Dadeldhura,Dadeldhura
872381265,Road Sector Development Project,On-Going,International Development Association,Dailekh,Dullu
872381265,Road Sector Development Project,On-Going,International Development Association,Jajarkot,Khalanga
872381265,Road Sector Development Project,On-Going,International Development Association,Kalikot,Kalikot
872381265,Road Sector Development Project,On-Going,International Development Association,Surkhet,Surkhet
872383040,Second Rural Water Supply and Sanitation Project,Completed,International Development Association,Achham,Mangalsen
872383040,Second Rural Water Supply and Sanitation Project,Completed,International Development Association,Arghakhanchi,Sandhikharka
872383040,Second Rural Water Supply and Sanitation Project,Completed,International Development Association,Baglung,Baglung
872383040,Second Rural Water Supply and Sanitation Project,Completed,International Development Association,Baitadi,Baitadi
872383040,Second Rural Water Supply and Sanitation Project,Completed,International Development Association,Bajhang,Chainpur
872383040,Second Rural Water Supply and Sanitation Project,Completed,International Development Association,Bajura,Martadi
872383040,Second Rural Water Supply and Sanitation Project,Completed,International Development Association,Banke,Nepalgunj
872383040,Second Rural Water Supply and Sanitation Project,Completed,International Development Association,Bara,Kalaiya
872383040,Second Rural Water Supply and Sanitation Project,Completed,International Development Association,Bardiya,Gulariya
872383040,Second Rural Water Supply and Sanitation Project,Completed,International Development Association,Bhaktapur,Bhaktapur
872383040,Second Rural Water Supply and Sanitation Project,Completed,International Development Association,Bhojpur,Bhojpur
872383040,Second Rural Water Supply and Sanitation Project,Completed,International Development Association,Chitwan,Bharatpur
872383040,Second Rural Water Supply and Sanitation Project,Completed,International Development Association,Dadeldhura,Dadeldhura
872383040,Second Rural Water Supply and Sanitation Project,Completed,International Development Association,Dailekh,Dullu
872383040,Second Rural Water Supply and Sanitation Project,Completed,International Development Association,Dang Deukhuri,Ghorahi
872383040,Second Rural Water Supply and Sanitation Project,Completed,International Development Association,Darchula,Darchula
872383040,Second Rural Water Supply and Sanitation Project,Completed,International Development Association,Dhading,Dhading Besi
872383040,Second Rural Water Supply and Sanitation Project,Completed,International Development Association,Dhankuta,Dhankuta
872383040,Second Rural Water Supply and Sanitation Project,Completed,International Development Association,Dhanusa,Janakpur
872383040,Second Rural Water Supply and Sanitation Project,Completed,International Development Association,Dholkha,Charikot
872383040,Second Rural Water Supply and Sanitation Project,Completed,International Development Association,Doti,Dipayal
872383040,Second Rural Water Supply and Sanitation Project,Completed,International Development Association,Gorkha,Gorkha
872383040,Second Rural Water Supply and Sanitation Project,Completed,International Development Association,Gulmi,Tamghas
872383040,Second Rural Water Supply and Sanitation Project,Completed,International Development Association,Humla,Simikot
872383040,Second Rural Water Supply and Sanitation Project,Completed,International Development Association,Ilam,Ilam
872383040,Second Rural Water Supply and Sanitation Project,Completed,International Development Association,Jajarkot,Khalanga
872383040,Second Rural Water Supply and Sanitation Project,Completed,International Development Association,Jhapa,Chandragadhi
872383040,Second Rural Water Supply and Sanitation Project,Completed,International Development Association,Jumla,Jumla Khalanga
872383040,Second Rural Water Supply and Sanitation Project,Completed,International Development Association,Kailali,Dhangadhi
872383040,Second Rural Water Supply and Sanitation Project,Completed,International Development Association,Kalikot,Kalikot
872383040,Second Rural Water Supply and Sanitation Project,Completed,International Development Association,Kanchanpur,Mahendara Nagar
872383040,Second Rural Water Supply and Sanitation Project,Completed,International Development Association,Kapilvastu,Taulihawa
872383040,Second Rural Water Supply and Sanitation Project,Completed,International Development Association,Kaski,Pokhara
872383040,Second Rural Water Supply and Sanitation Project,Completed,International Development Association,Kathmandu,Kathmandu
872383040,Second Rural Water Supply and Sanitation Project,Completed,International Development Association,Kavrepalanchok,Dhulikhel
872383040,Second Rural Water Supply and Sanitation Project,Completed,International Development Association,Khotang,Diktel
872383040,Second Rural Water Supply and Sanitation Project,Completed,International Development Association,Lalitpur,Patan
872383040,Second Rural Water Supply and Sanitation Project,Completed,International Development Association,Lamjung,Bensi Sahar
872383040,Second Rural Water Supply and Sanitation Project,Completed,International Development Association,Mahottari,Jaleswor
872383040,Second Rural Water Supply and Sanitation Project,Completed,International Development Association,Makwanpur,Hetauda
872383040,Second Rural Water Supply and Sanitation Project,Completed,International Development Association,Manang,Chame
872383040,Second Rural Water Supply and Sanitation Project,Completed,International Development Association,Morang,Biratnagar
872383040,Second Rural Water Supply and Sanitation Project,Completed,International Development Association,Mugu,Gamgadhi
872383040,Second Rural Water Supply and Sanitation Project,Completed,International Development Association,Myagdi,Beni
872383040,Second Rural Water Supply and Sanitation Project,Completed,International Development Association,Nawalparasi,Parasi
872383040,Second Rural Water Supply and Sanitation Project,Completed,International Development Association,Nuwakot,Bidur
872383040,Second Rural Water Supply and Sanitation Project,Completed,International Development Association,Okhaldhunga,Okhaldhunga
872383040,Second Rural Water Supply and Sanitation Project,Completed,International Development Association,Palpa,Tansen
872383040,Second Rural Water Supply and Sanitation Project,Completed,International Development Association,Panchthar,Phidim
872383040,Second Rural Water Supply and Sanitation Project,Completed,International Development Association,Parbat,Kusma
872383040,Second Rural Water Supply and Sanitation Project,Completed,International Development Association,Parsa,Birgunj
872383040,Second Rural Water Supply and Sanitation Project,Completed,International Development Association,Pyuthan,Pyuthan Khalanga
872383040,Second Rural Water Supply and Sanitation Project,Completed,International Development Association,Ramechhap,Manthali
872383040,Second Rural Water Supply and Sanitation Project,Completed,International Development Association,Rasuwa,Dhunche
872383040,Second Rural Water Supply and Sanitation Project,Completed,International Development Association,Rautahat,Gaur
872383040,Second Rural Water Supply and Sanitation Project,Completed,International Development Association,Rolpa,Liwang
872383040,Second Rural Water Supply and Sanitation Project,Completed,International Development Association,Rukum,Musikot
872383040,Second Rural Water Supply and Sanitation Project,Completed,International Development Association,Rupandehi,Bhairahawa
872383040,Second Rural Water Supply and Sanitation Project,Completed,International Development Association,Salyan,Salyan Khalanga
872383040,Second Rural Water Supply and Sanitation Project,Completed,International Development Association,Sankhuwasabha,Khandbari
872383040,Second Rural Water Supply and Sanitation Project,Completed,International Development Association,Saptari,Rajbiraj
872383040,Second Rural Water Supply and Sanitation Project,Completed,International Development Association,Sarlahi,Malangwa
872383040,Second Rural Water Supply and Sanitation Project,Completed,International Development Association,Sindhuli,Sindhuli Madhi
872383040,Second Rural Water Supply and Sanitation Project,Completed,International Development Association,Sindhupalchok,Chautara
872383040,Second Rural Water Supply and Sanitation Project,Completed,International Development Association,Siraha,Siraha
872383040,Second Rural Water Supply and Sanitation Project,Completed,International Development Association,Solukhumbu,Salleri
872383040,Second Rural Water Supply and Sanitation Project,Completed,International Development Association,Sunsari,Inaruwa
872383040,Second Rural Water Supply and Sanitation Project,Completed,International Development Association,Surkhet,Surkhet
872383040,Second Rural Water Supply and Sanitation Project,Completed,International Development Association,Syangja,Syangja
872383040,Second Rural Water Supply and Sanitation Project,Completed,International Development Association,Tanahu,Damauli
872383040,Second Rural Water Supply and Sanitation Project,Completed,International Development Association,Taplejung,Taplejung
872383040,Second Rural Water Supply and Sanitation Project,Completed,International Development Association,Terhathum,Manglung
872383040,Second Rural Water Supply and Sanitation Project,Completed,International Development Association,Udayapur,Gaighat
8723851782,Social Safety Nets Project,On-Going," - International Development Association
 - World Bank Trust Funds",Achham,Mangalsen
8723851782,Social Safety Nets Project,On-Going," - International Development Association
 - World Bank Trust Funds",Baitadi,Baitadi
8723851782,Social Safety Nets Project,On-Going," - International Development Association
 - World Bank Trust Funds",Bajhang,Chainpur
8723851782,Social Safety Nets Project,On-Going," - International Development Association
 - World Bank Trust Funds",Bajura,Martadi
8723851782,Social Safety Nets Project,On-Going," - International Development Association
 - World Bank Trust Funds",Banke,Nepalgunj
8723851782,Social Safety Nets Project,On-Going," - International Development Association
 - World Bank Trust Funds",Bhojpur,Bhojpur
8723851782,Social Safety Nets Project,On-Going," - International Development Association
 - World Bank Trust Funds",Dadeldhura,Dadeldhura
8723851782,Social Safety Nets Project,On-Going," - International Development Association
 - World Bank Trust Funds",Dailekh,Dullu
8723851782,Social Safety Nets Project,On-Going," - International Development Association
 - World Bank Trust Funds",Darchula,Darchula
8723851782,Social Safety Nets Project,On-Going," - International Development Association
 - World Bank Trust Funds",Dhankuta,Dhankuta
8723851782,Social Safety Nets Project,On-Going," - International Development Association
 - World Bank Trust Funds",Dholkha,Charikot
8723851782,Social Safety Nets Project,On-Going," - International Development Association
 - World Bank Trust Funds",Dolpa,Dolpa
8723851782,Social Safety Nets Project,On-Going," - International Development Association
 - World Bank Trust Funds",Doti,Dipayal
8723851782,Social Safety Nets Project,On-Going," - International Development Association
 - World Bank Trust Funds",Gorkha,Gorkha
8723851782,Social Safety Nets Project,On-Going," - International Development Association
 - World Bank Trust Funds",Humla,Simikot
8723851782,Social Safety Nets Project,On-Going," - International Development Association
 - World Bank Trust Funds",Jajarkot,Khalanga
8723851782,Social Safety Nets Project,On-Going," - International Development Association
 - World Bank Trust Funds",Jumla,Jumla Khalanga
8723851782,Social Safety Nets Project,On-Going," - International Development Association
 - World Bank Trust Funds",Kailali,Dhangadhi
8723851782,Social Safety Nets Project,On-Going," - International Development Association
 - World Bank Trust Funds",Kalikot,Kalikot
8723851782,Social Safety Nets Project,On-Going," - International Development Association
 - World Bank Trust Funds",Kavrepalanchok,Dhulikhel
8723851782,Social Safety Nets Project,On-Going," - International Development Association
 - World Bank Trust Funds",Khotang,Diktel
8723851782,Social Safety Nets Project,On-Going," - International Development Association
 - World Bank Trust Funds",Makwanpur,Hetauda
8723851782,Social Safety Nets Project,On-Going," - International Development Association
 - World Bank Trust Funds",Manang,Chame
8723851782,Social Safety Nets Project,On-Going," - International Development Association
 - World Bank Trust Funds",Mugu,Gamgadhi
8723851782,Social Safety Nets Project,On-Going," - International Development Association
 - World Bank Trust Funds",Mustang,Jomsom
8723851782,Social Safety Nets Project,On-Going," - International Development Association
 - World Bank Trust Funds",Myagdi,Beni
8723851782,Social Safety Nets Project,On-Going," - International Development Association
 - World Bank Trust Funds",Okhaldhunga,Okhaldhunga
8723851782,Social Safety Nets Project,On-Going," - International Development Association
 - World Bank Trust Funds",Pyuthan,Pyuthan Khalanga
8723851782,Social Safety Nets Project,On-Going," - International Development Association
 - World Bank Trust Funds",Ramechhap,Manthali
8723851782,Social Safety Nets Project,On-Going," - International Development Association
 - World Bank Trust Funds",Rolpa,Liwang
8723851782,Social Safety Nets Project,On-Going," - International Development Association
 - World Bank Trust Funds",Rukum,Musikot
8723851782,Social Safety Nets Project,On-Going," - International Development Association
 - World Bank Trust Funds",Salyan,Salyan Khalanga
8723851782,Social Safety Nets Project,On-Going," - International Development Association
 - World Bank Trust Funds",Sankhuwasabha,Khandbari
8723851782,Social Safety Nets Project,On-Going," - International Development Association
 - World Bank Trust Funds",Saptari,Rajbiraj
8723851782,Social Safety Nets Project,On-Going," - International Development Association
 - World Bank Trust Funds",Sindhuli,Sindhuli Madhi
8723851782,Social Safety Nets Project,On-Going," - International Development Association
 - World Bank Trust Funds",Sindhupalchok,Chautara
8723851782,Social Safety Nets Project,On-Going," - International Development Association
 - World Bank Trust Funds",Siraha,Siraha
8723851782,Social Safety Nets Project,On-Going," - International Development Association
 - World Bank Trust Funds",Solukhumbu,Salleri
8723851782,Social Safety Nets Project,On-Going," - International Development Association
 - World Bank Trust Funds",Sunsari,Inaruwa
8723851782,Social Safety Nets Project,On-Going," - International Development Association
 - World Bank Trust Funds",Surkhet,Surkhet
8723851782,Social Safety Nets Project,On-Going," - International Development Association
 - World Bank Trust Funds",Taplejung,Taplejung
8723851782,Social Safety Nets Project,On-Going," - International Development Association
 - World Bank Trust Funds",Terhathum,Manglung
8723851782,Social Safety Nets Project,On-Going," - International Development Association
 - World Bank Trust Funds",Udayapur,Gaighat
8723851786,Power Development Project,On-Going,International Development Association,Bardiya,Gulariya
8723851786,Power Development Project,On-Going,International Development Association,Bhaktapur,Bhaktapur
8723851786,Power Development Project,On-Going,International Development Association,Chitwan,Bharatpur
8723851786,Power Development Project,On-Going,International Development Association,Dang Deukhuri,Ghorahi
8723851786,Power Development Project,On-Going,International Development Association,Dhading,Dhading Besi
8723851786,Power Development Project,On-Going,International Development Association,Dhanusa,Janakpur
8723851786,Power Development Project,On-Going,International Development Association,Kailali,Dhangadhi
8723851786,Power Development Project,On-Going,International Development Association,Kavrepalanchok,Dhulikhel
8723851786,Power Development Project,On-Going,International Development Association,Lalitpur,Patan
8723851786,Power Development Project,On-Going,International Development Association,Nuwakot,Bidur
8723851786,Power Development Project,On-Going,International Development Association,Rupandehi,Bhairahawa
8723851786,Power Development Project,On-Going,International Development Association,Saptari,Rajbiraj
8723851786,Power Development Project,On-Going,International Development Association,Sarlahi,Malangwa
8723851786,Power Development Project,On-Going,International Development Association,Sunsari,Inaruwa
8723826460,Strengthening Regional Cooperation for Wildlife Protection in Asia Project,,,,
8.72381E+11,"Sunaula Hazar Din ,Community Action for Nutrition Project",On-Going,International Development Association,Bara,Kalaiya
8.72381E+11,"Sunaula Hazar Din ,Community Action for Nutrition Project",On-Going,International Development Association,Dhading,Dhading Besi
8.72381E+11,"Sunaula Hazar Din ,Community Action for Nutrition Project",On-Going,International Development Association,Dhanusa,Janakpur
8.72381E+11,"Sunaula Hazar Din ,Community Action for Nutrition Project",On-Going,International Development Association,Mahottari,Jaleswor
8.72381E+11,"Sunaula Hazar Din ,Community Action for Nutrition Project",On-Going,International Development Association,Makwanpur,Hetauda
8.72381E+11,"Sunaula Hazar Din ,Community Action for Nutrition Project",On-Going,International Development Association,Nuwakot,Bidur
8.72381E+11,"Sunaula Hazar Din ,Community Action for Nutrition Project",On-Going,International Development Association,Parsa,Birgunj
8.72381E+11,"Sunaula Hazar Din ,Community Action for Nutrition Project",On-Going,International Development Association,Ramechhap,Manthali
8.72381E+11,"Sunaula Hazar Din ,Community Action for Nutrition Project",On-Going,International Development Association,Rautahat,Gaur
8.72381E+11,"Sunaula Hazar Din ,Community Action for Nutrition Project",On-Going,International Development Association,Saptari,Rajbiraj
8.72381E+11,"Sunaula Hazar Din ,Community Action for Nutrition Project",On-Going,International Development Association,Sarlahi,Malangwa
8.72381E+11,"Sunaula Hazar Din ,Community Action for Nutrition Project",On-Going,International Development Association,Sindhuli,Sindhuli Madhi
8.72381E+11,"Sunaula Hazar Din ,Community Action for Nutrition Project",On-Going,International Development Association,Siraha,Siraha
8.72381E+11,"Sunaula Hazar Din ,Community Action for Nutrition Project",On-Going,International Development Association,Sunsari,Inaruwa
8.72381E+11,"Sunaula Hazar Din ,Community Action for Nutrition Project",On-Going,International Development Association,Udayapur,Gaighat
8723851787,Urban governance and Development Program:Emerging Town Project,On-Going,International Development Association,Baglung,Baglung
8723851787,Urban governance and Development Program:Emerging Town Project,On-Going,International Development Association,Dhankuta,Dhankuta
8723851787,Urban governance and Development Program:Emerging Town Project,On-Going,International Development Association,Jhapa,Chandragadhi
8723851787,Urban governance and Development Program:Emerging Town Project,On-Going,International Development Association,Kaski,Pokhara
8723851787,Urban governance and Development Program:Emerging Town Project,On-Going,International Development Association,Palpa,Tansen
8723851787,Urban governance and Development Program:Emerging Town Project,On-Going,International Development Association,Sunsari,Inaruwa
872381444,Rural Access Improvement and Decentralization Project(RAIDP),On-Going,International Development Association,Arghakhanchi,Sandhikharka
872381444,Rural Access Improvement and Decentralization Project(RAIDP),On-Going,International Development Association,Banke,Nepalgunj
872381444,Rural Access Improvement and Decentralization Project(RAIDP),On-Going,International Development Association,Bara,Kalaiya
872381444,Rural Access Improvement and Decentralization Project(RAIDP),On-Going,International Development Association,Bardiya,Gulariya
872381444,Rural Access Improvement and Decentralization Project(RAIDP),On-Going,International Development Association,Dang Deukhuri,Ghorahi
872381444,Rural Access Improvement and Decentralization Project(RAIDP),On-Going,International Development Association,Dhading,Dhading Besi
872381444,Rural Access Improvement and Decentralization Project(RAIDP),On-Going,International Development Association,Dhanusa,Janakpur
872381444,Rural Access Improvement and Decentralization Project(RAIDP),On-Going,International Development Association,Gulmi,Tamghas
872381444,Rural Access Improvement and Decentralization Project(RAIDP),On-Going,International Development Association,Kailali,Dhangadhi
872381444,Rural Access Improvement and Decentralization Project(RAIDP),On-Going,International Development Association,Kanchanpur,Mahendara Nagar
872381444,Rural Access Improvement and Decentralization Project(RAIDP),On-Going,International Development Association,Kapilvastu,Taulihawa
872381444,Rural Access Improvement and Decentralization Project(RAIDP),On-Going,International Development Association,Kaski,Pokhara
872381444,Rural Access Improvement and Decentralization Project(RAIDP),On-Going,International Development Association,Mahottari,Jaleswor
872381444,Rural Access Improvement and Decentralization Project(RAIDP),On-Going,International Development Association,Makwanpur,Hetauda
872381444,Rural Access Improvement and Decentralization Project(RAIDP),On-Going,International Development Association,Nawalparasi,Parasi
872381444,Rural Access Improvement and Decentralization Project(RAIDP),On-Going,International Development Association,Nuwakot,Bidur
872381444,Rural Access Improvement and Decentralization Project(RAIDP),On-Going,International Development Association,Palpa,Tansen
872381444,Rural Access Improvement and Decentralization Project(RAIDP),On-Going,International Development Association,Parsa,Birgunj
872381444,Rural Access Improvement and Decentralization Project(RAIDP),On-Going,International Development Association,Pyuthan,Pyuthan Khalanga
872381444,Rural Access Improvement and Decentralization Project(RAIDP),On-Going,International Development Association,Rasuwa,Dhunche
872381444,Rural Access Improvement and Decentralization Project(RAIDP),On-Going,International Development Association,Rautahat,Gaur
872381444,Rural Access Improvement and Decentralization Project(RAIDP),On-Going,International Development Association,Rupandehi,Bhairahawa
872381444,Rural Access Improvement and Decentralization Project(RAIDP),On-Going,International Development Association,Salyan,Salyan Khalanga
872381444,Rural Access Improvement and Decentralization Project(RAIDP),On-Going,International Development Association,Saptari,Rajbiraj
872381444,Rural Access Improvement and Decentralization Project(RAIDP),On-Going,International Development Association,Sarlahi,Malangwa
872381444,Rural Access Improvement and Decentralization Project(RAIDP),On-Going,International Development Association,Siraha,Siraha
872381444,Rural Access Improvement and Decentralization Project(RAIDP),On-Going,International Development Association,Surkhet,Surkhet
872381444,Rural Access Improvement and Decentralization Project(RAIDP),On-Going,International Development Association,Syangja,Syangja
872381444,Rural Access Improvement and Decentralization Project(RAIDP),On-Going,International Development Association,Tanahu,Damauli
872381444,Rural Access Improvement and Decentralization Project(RAIDP),On-Going,International Development Association,Udayapur,Gaighat
8723813134,TA 9110-NEP: Strengthening Decentralized Support for Vulnerable and Conflict-Affected Families and Children,Completed,Japan Fund for Poverty Reduction,Achham,Mangalsen
8723813134,TA 9110-NEP: Strengthening Decentralized Support for Vulnerable and Conflict-Affected Families and Children,Completed,Japan Fund for Poverty Reduction,Banke,Nepalgunj
8723813134,TA 9110-NEP: Strengthening Decentralized Support for Vulnerable and Conflict-Affected Families and Children,Completed,Japan Fund for Poverty Reduction,Bardiya,Gulariya
8723813134,TA 9110-NEP: Strengthening Decentralized Support for Vulnerable and Conflict-Affected Families and Children,Completed,Japan Fund for Poverty Reduction,Rolpa,Liwang
8723813134,TA 9110-NEP: Strengthening Decentralized Support for Vulnerable and Conflict-Affected Families and Children,Completed,Japan Fund for Poverty Reduction,Rukum,Musikot
8723867187,Air Transport Capacity Enhancement Project,On-Going,Asian Development Bank,Humla,Simikot
8723867187,Air Transport Capacity Enhancement Project,On-Going,Asian Development Bank,Kathmandu,Kathmandu
8723867187,Air Transport Capacity Enhancement Project,On-Going,Asian Development Bank,Mugu,Gamgadhi
8723867187,Air Transport Capacity Enhancement Project,On-Going,Asian Development Bank,Solukhumbu,Salleri
872381497,Emergency Peace Support Project,On-Going,International Development Association,Chitwan,Bharatpur
872381497,Emergency Peace Support Project,On-Going,International Development Association,Jhapa,Chandragadhi
872381497,Emergency Peace Support Project,On-Going,International Development Association,Kailali,Dhangadhi
872381497,Emergency Peace Support Project,On-Going,International Development Association,Nawalparasi,Parasi
872381497,Emergency Peace Support Project,On-Going,International Development Association,Rolpa,Liwang
872381497,Emergency Peace Support Project,On-Going,International Development Association,Sindhuli,Sindhuli Madhi
872381497,Emergency Peace Support Project,On-Going,International Development Association,Surkhet,Surkhet
872381497,Emergency Peace Support Project,On-Going,International Development Association,Tanahu,Damauli
87238114662,Disaster Recovery Centre,On-Going,Korea International Cooperation Agency,Makwanpur,Hetauda
